Tweet Id,Text,Sentiment,UTC,Created At,Favorites,Retweets,
1618274680087130113,Masti lineup is basically RAS (minus SLU &amp; CMU),,2023-01-25T15:48:44.000Z,Wed Jan 25 15:48:44 +0000 2023,0,1,
1618274656443863041,ELO rankings in RAS would be cool so it wouldn’t matter what comp lineups are,,2023-01-25T15:48:38.000Z,Wed Jan 25 15:48:38 +0000 2023,0,0,
1618274631143788544,"Half of the cap’s literally did everything they could to avoid comps with DSD, RAGA, GT… do yall fear us that much?",,2023-01-25T15:48:32.000Z,Wed Jan 25 15:48:32 +0000 2023,1,0,
1618274563099602944,Case Cobraas has the best name hands down,,2023-01-25T15:48:16.000Z,Wed Jan 25 15:48:16 +0000 2023,4,1,
1618274538495807490,Hey we need a new raas tik tok trend. Someone start one we all can copy,,2023-01-25T15:48:10.000Z,Wed Jan 25 15:48:10 +0000 2023,1,0,
1618274509802582017,Preet from SLU is back dancing???,,2023-01-25T15:48:03.000Z,Wed Jan 25 15:48:03 +0000 2023,0,0,
1618274483999240202,CMU has 3 graduates dancing for them.. arrest them now,,2023-01-25T15:47:57.000Z,Wed Jan 25 15:47:57 +0000 2023,0,0,
1618274455767375881,Nasha is logistically a nightmare with all these costs.. still excited to come tho,,2023-01-25T15:47:50.000Z,Wed Jan 25 15:47:50 +0000 2023,0,0,
1618274396216659968,"Sanedo was one of the best weekends ever. Liaisons were fucking incredible, y’all know who you are 🙌🏼",,2023-01-25T15:47:36.000Z,Wed Jan 25 15:47:36 +0000 2023,5,0,
1618274260694499329,You can tell when a team prefers one cap over the other,,2023-01-25T15:47:04.000Z,Wed Jan 25 15:47:04 +0000 2023,0,0,
1618274211222675462,"Can 2023 be the end of dirty south dickriding. They’re a great team, but holy shit it gets taken too far sometimes",,2023-01-25T15:46:52.000Z,Wed Jan 25 15:46:52 +0000 2023,1,0,
1618274178628743168,which DUMBASS team got COVID to Sanedo and caused a fkn outbreak I’m so mad!!!,,2023-01-25T15:46:44.000Z,Wed Jan 25 15:46:44 +0000 2023,1,0,
1618274137239351297,Wreckin got a lot to work on off stage too lol,,2023-01-25T15:46:35.000Z,Wed Jan 25 15:46:35 +0000 2023,0,0,
1618274110542598144,I hate when teams refuse to participate in Mixer,,2023-01-25T15:46:28.000Z,Wed Jan 25 15:46:28 +0000 2023,2,0,
1618274086836400128,Wreckin girls only was so cute,,2023-01-25T15:46:23.000Z,Wed Jan 25 15:46:23 +0000 2023,0,0,
1618274062094192651,Anyone else notice how DSD ripped GT ending,,2023-01-25T15:46:17.000Z,Wed Jan 25 15:46:17 +0000 2023,0,0,
1618273983954313218,Teams that can afford 4+ comps.. how!?,,2023-01-25T15:45:58.000Z,Wed Jan 25 15:45:58 +0000 2023,1,0,
1618273898013028353,bkb director himani be my wifey,,2023-01-25T15:45:38.000Z,Wed Jan 25 15:45:38 +0000 2023,0,0,
1618273862537596932,part of why I think vrishin from raga is interesting to watch is bc the dandiya is almost as long as his arm,,2023-01-25T15:45:29.000Z,Wed Jan 25 15:45:29 +0000 2023,1,0,
1618273839372439557,BKB providing us transportation resources &gt;&gt;,,2023-01-25T15:45:24.000Z,Wed Jan 25 15:45:24 +0000 2023,2,0,
1618273816958111744,Veeren Patel is cute,,2023-01-25T15:45:18.000Z,Wed Jan 25 15:45:18 +0000 2023,2,0,
1618273793457422339,bless rova for putting the gt mix on soundcloud,,2023-01-25T15:45:13.000Z,Wed Jan 25 15:45:13 +0000 2023,11,1,
1618273715845992448,director sagar is such a funny guy,,2023-01-25T15:44:54.000Z,Wed Jan 25 15:44:54 +0000 2023,1,0,
1618273689358983169,Can we re-normalize costumes where the boys and girls look so different to the point that they each have different colors altogether!? It makes for such stunning formations 😍 case in point: UMBC lost at sea and RAGA baseball 😩,,2023-01-25T15:44:48.000Z,Wed Jan 25 15:44:48 +0000 2023,3,0,
1618273639471931392,cant wait to see cornell MOP at nasha,,2023-01-25T15:44:36.000Z,Wed Jan 25 15:44:36 +0000 2023,3,0,
1618273613651791878,"Now that next season is underway, I just want it to be known that 1 out of our 4 captains last year sucked.",,2023-01-25T15:44:30.000Z,Wed Jan 25 15:44:30 +0000 2023,0,0,
1618273514351656961,dsd girls carry the team,,2023-01-25T15:44:06.000Z,Wed Jan 25 15:44:06 +0000 2023,0,0,
1618273488971923456,"I’m most excited to see uconn this season. They’ll bring something tasteful, and well thought out.",,2023-01-25T15:44:00.000Z,Wed Jan 25 15:44:00 +0000 2023,2,0,
1618273464774955010,Aditi shah on purdue👀,,2023-01-25T15:43:54.000Z,Wed Jan 25 15:43:54 +0000 2023,1,0,
1618273411893190657,is director sanika single,,2023-01-25T15:43:42.000Z,Wed Jan 25 15:43:42 +0000 2023,25,0,
1618273386198896646,The way the guys come spinning into the front in raga’s first song looks so good on front row,,2023-01-25T15:43:35.000Z,Wed Jan 25 15:43:35 +0000 2023,0,0,
1618273297980100608,uw's set would've looked a lil less dinky if they used colored lights in the background,,2023-01-25T15:43:14.000Z,Wed Jan 25 15:43:14 +0000 2023,0,0,
1618273272587771906,"can’t wait to watch vt, uctr, raga and nakhraas pop off at ECS👀👀👀",,2023-01-25T15:43:08.000Z,Wed Jan 25 15:43:08 +0000 2023,6,0,
1618273244615946240,Unclear why Purdue gets so much hate,,2023-01-25T15:43:02.000Z,Wed Jan 25 15:43:02 +0000 2023,0,0,
1618273215511678978,Complaints about randos not talking to them.. Is also sitting in the corner NOT being the rando that talks to other randos,,2023-01-25T15:42:55.000Z,Wed Jan 25 15:42:55 +0000 2023,0,0,
1617933708400660480,uw has a problem where they look so hype and clean from afar (eg. on livestream) but up close... they look like zombies on stage,,2023-01-24T17:13:50.000Z,Tue Jan 24 17:13:50 +0000 2023,0,0,
1617933667623665665,washu costumes this year and last year are so stunning oh my god,,2023-01-24T17:13:40.000Z,Tue Jan 24 17:13:40 +0000 2023,9,0,
1617933640486514689,seeing msu and washu place at sanedo really proves that ras xv is gonna be the year of the small teams 🥹,,2023-01-24T17:13:34.000Z,Tue Jan 24 17:13:34 +0000 2023,23,1,
1617933618965524480,The amount of dead space in dsd's set is so smart but also infuriating as a dancer who has no breaks at all in our set lol,,2023-01-24T17:13:29.000Z,Tue Jan 24 17:13:29 +0000 2023,2,0,
1617933569808281600,ECS liaisons hot,,2023-01-24T17:13:17.000Z,Tue Jan 24 17:13:17 +0000 2023,0,0,
1617933546802540545,Gatoraas caps are so nice to me.. they let me skip practice for a date :P,,2023-01-24T17:13:11.000Z,Tue Jan 24 17:13:11 +0000 2023,7,0,
1617933521116618752,To my fellow gw dancers.. we are strong let’s go get a dub,,2023-01-24T17:13:05.000Z,Tue Jan 24 17:13:05 +0000 2023,6,0,
1617933431798919169,Omg dsd is coming out with a documentary sponsored by FOX and world of dance!,,2023-01-24T17:12:44.000Z,Tue Jan 24 17:12:44 +0000 2023,0,0,
1617933398479343618,Raas circuit this year will be heavily fusion bc of what DSD did but as a judge i still prefer classic raas and garba,,2023-01-24T17:12:36.000Z,Tue Jan 24 17:12:36 +0000 2023,1,0,
1617933374953508866,I would poop my dhothi if i was going to ECS,,2023-01-24T17:12:30.000Z,Tue Jan 24 17:12:30 +0000 2023,1,0,
1617933292556414978,Cornell can u please get rid of the 5inch inseam dhothis,,2023-01-24T17:12:11.000Z,Tue Jan 24 17:12:11 +0000 2023,2,0,
1617933256590254087,anyone studying abroad in Europe wanna watch comps together?? 😄✈️,,2023-01-24T17:12:02.000Z,Tue Jan 24 17:12:02 +0000 2023,2,0,
1617933109693132801,"The most I ever improved as a dancer was the season I was an alternate, so a word of advice to alternates this season: TEAR IT UP!! Record yourself, ask for feedback, and take this time to grind!!!",,2023-01-24T17:11:27.000Z,Tue Jan 24 17:11:27 +0000 2023,12,0,
1617933013949775873,Been stockin all the teams and entouraas &amp; UF got the hottest team,,2023-01-24T17:11:04.000Z,Tue Jan 24 17:11:04 +0000 2023,3,0,
1617932961005047865,Wtf is the difference between captain and coach on GT,,2023-01-24T17:10:52.000Z,Tue Jan 24 17:10:52 +0000 2023,9,0,
1617932938364194817,caps cut me from roster bc I broke my foot but the thing is I bought plane tix and i will heal,,2023-01-24T17:10:46.000Z,Tue Jan 24 17:10:46 +0000 2023,0,0,
1617932906365845504,Like some dude on my team but he likes a girl on the team… now me and the girl got beef but she didnt make roster LOL,,2023-01-24T17:10:39.000Z,Tue Jan 24 17:10:39 +0000 2023,0,0,
1617932867174268928,Freaking hate caps that dont do their job like why did I make u my co cap,,2023-01-24T17:10:29.000Z,Tue Jan 24 17:10:29 +0000 2023,0,0,
1617932845271642112,GT ramblin is ready for yall lol come at us,,2023-01-24T17:10:24.000Z,Tue Jan 24 17:10:24 +0000 2023,0,0,
1617932822790148097,Need kushal as a DJ but heard he overcharges,,2023-01-24T17:10:19.000Z,Tue Jan 24 17:10:19 +0000 2023,0,0,
1617932799801184256,How is everyone on basmati raas in a relationship,,2023-01-24T17:10:13.000Z,Tue Jan 24 17:10:13 +0000 2023,0,0,
1617932773918138368,Mixers need less dance comp and more socials,,2023-01-24T17:10:07.000Z,Tue Jan 24 17:10:07 +0000 2023,0,0,
1617932494569103365,Kinda nice judges can only do 2 comps,,2023-01-24T17:09:01.000Z,Tue Jan 24 17:09:01 +0000 2023,0,0,
1617932295213838336,wow raas is axtually back,,2023-01-24T17:08:13.000Z,Tue Jan 24 17:08:13 +0000 2023,3,0,
1617932162552201216,DSD I love you but pls be obnoxious and respond to ur liaisons 😭,,2023-01-24T17:07:41.000Z,Tue Jan 24 17:07:41 +0000 2023,2,0,
1617932126082727936,Why was there no towels at Sanedo. Our 3 hotel rooms had a collective of THREE TOWELS. For 18 people???? Did msu take them all for their set????,,2023-01-24T17:07:33.000Z,Tue Jan 24 17:07:33 +0000 2023,21,1,
1617931991231664128,IM SO HAPPY FOR MSU 🏛️,,2023-01-24T17:07:01.000Z,Tue Jan 24 17:07:01 +0000 2023,9,0,
1617931927977357313,TARAAS has official team cheerleaders lol,,2023-01-24T17:06:46.000Z,Tue Jan 24 17:06:46 +0000 2023,0,0,
1617931790764871691,"how is dsd, dsd",,2023-01-24T17:06:13.000Z,Tue Jan 24 17:06:13 +0000 2023,2,0,
1617931755385946112,Wait yall aint ready… our team just got a mega PATEL BROTHERS sponsorship,,2023-01-24T17:06:04.000Z,Tue Jan 24 17:06:04 +0000 2023,3,0,
1617931732812206080,lol big red raas has 10k school funding for props,,2023-01-24T17:05:59.000Z,Tue Jan 24 17:05:59 +0000 2023,0,0,
1617931710892748800,RAS / DDN collab comps are cool but please dont make mixer JUST dance offs…,,2023-01-24T17:05:54.000Z,Tue Jan 24 17:05:54 +0000 2023,1,0,
1617931684695134210,Raga genius for changing theme and saving money by using a digital background,,2023-01-24T17:05:48.000Z,Tue Jan 24 17:05:48 +0000 2023,0,0,
1617931630949335041,RAS with 9 teams this year nice but does that mean there is 3 placings?,,2023-01-24T17:05:35.000Z,Tue Jan 24 17:05:35 +0000 2023,1,0,
1617931548208271361,"Is it bad my team has a fusion segment and a bangra segment in it, feel like it will be well recorded",,2023-01-24T17:05:15.000Z,Tue Jan 24 17:05:15 +0000 2023,0,0,
1617931517631803397,Cant wait to hook up at after parties 😉,,2023-01-24T17:05:08.000Z,Tue Jan 24 17:05:08 +0000 2023,0,0,
1617931477983047680,Why is Rampage venue at a high school lol,,2023-01-24T17:04:58.000Z,Tue Jan 24 17:04:58 +0000 2023,0,0,
1617931448115400704,I want to quit my team but i have a crush on my cap. Think im dancer zoned tho,,2023-01-24T17:04:51.000Z,Tue Jan 24 17:04:51 +0000 2023,2,0,
1617931418679803906,omg omg i let a fellow dancer borrow my costume for a wedding performance and he gave it back to me with poop stains,,2023-01-24T17:04:44.000Z,Tue Jan 24 17:04:44 +0000 2023,4,0,
1617931316951134208,kiss cam is the thirst trap of the season,,2023-01-24T17:04:20.000Z,Tue Jan 24 17:04:20 +0000 2023,0,0,
1617931287540666369,DSD boys skit before boys solo was just a mess I'm sorry pls take it out,,2023-01-24T17:04:13.000Z,Tue Jan 24 17:04:13 +0000 2023,0,0,
1617931266569179136,hi pooja you're cute,,2023-01-24T17:04:08.000Z,Tue Jan 24 17:04:08 +0000 2023,0,0,
1617931186269212672,if u dont go to the school / arnt from the area then WHY are u a liaison. Like i can just google maps it at that point,,2023-01-24T17:03:49.000Z,Tue Jan 24 17:03:49 +0000 2023,1,0,
1617931164018434048,Praying i dont see purdue at any comps,,2023-01-24T17:03:43.000Z,Tue Jan 24 17:03:43 +0000 2023,0,0,
1617931118032084993,Yup i quit raas. My team just upped practice to everyday for 2-3 hrs. Im a student bruh i got other stuff to do like eat booty cheeks,,2023-01-24T17:03:32.000Z,Tue Jan 24 17:03:32 +0000 2023,3,0,
1617931067834634241,Omg so excited to see fusion teams at comps. They all so hot like i just wanna share a bathroom stall with them,,2023-01-24T17:03:20.000Z,Tue Jan 24 17:03:20 +0000 2023,0,0,
1617931030081736704,for the love of god PLEASE have good bathrooms available at comps. I have had to poop in the sink before i went on stage because i was nervous,,2023-01-24T17:03:11.000Z,Tue Jan 24 17:03:11 +0000 2023,11,0,
1617931006899818503,Age of ultron would be a great theme,,2023-01-24T17:03:06.000Z,Tue Jan 24 17:03:06 +0000 2023,0,0,
1617930938486517760,VT reeks please shower before we donate u soap and febreeze,,2023-01-24T17:02:50.000Z,Tue Jan 24 17:02:50 +0000 2023,0,0,
1617930897214570498,I wish Sanedo was every weekend,,2023-01-24T17:02:40.000Z,Tue Jan 24 17:02:40 +0000 2023,4,0,
1617930811302633474,Sanedo judges lineup was so stacked wtaf,,2023-01-24T17:02:19.000Z,Tue Jan 24 17:02:19 +0000 2023,2,0,
1617930724258246656,"As a former AE judge and production captain, it breaks my heart how little of a percentage AE has in the final score. msu shouldn't be on the same podium as dsd and washu when there's teams with HOLISTICALLY better routines (not just choreo / exec) 😥",,2023-01-24T17:01:59.000Z,Tue Jan 24 17:01:59 +0000 2023,0,0,
1617930701525090304,judges were on something different at sanedo. how tf did msu beat out uw or ucd?!,,2023-01-24T17:01:53.000Z,Tue Jan 24 17:01:53 +0000 2023,0,0,
1617930612228386816,"Pro tip: Try pulling up one side and going thru the leg hole, it's worked out for me so far 🤪 https://t.co/Wu3ZMy9cV9",,2023-01-24T17:01:32.000Z,Tue Jan 24 17:01:32 +0000 2023,2,0,
1617930408209047555,"Sanedo was the most fun I’ve had at comp ever. Shoutout to board, hope we can come back next year :)",,2023-01-24T17:00:43.000Z,Tue Jan 24 17:00:43 +0000 2023,8,1,
1617930335010033664,Can anyone confirm if that ecs 3rd floor after party happening again,,2023-01-24T17:00:26.000Z,Tue Jan 24 17:00:26 +0000 2023,6,0,
1617930308351066115,nakhraas first 16 counts from last year was lowkey the best in the circuit,,2023-01-24T17:00:19.000Z,Tue Jan 24 17:00:19 +0000 2023,2,0,
1617930283109732352,"Open Ended Question: (4 Bid Points)

Please name any Philthy Raas member besides Anand.",,2023-01-24T17:00:13.000Z,Tue Jan 24 17:00:13 +0000 2023,0,0,
1617930246287945728,I smell something brewing in wreckin raas studios,,2023-01-24T17:00:05.000Z,Tue Jan 24 17:00:05 +0000 2023,0,0,
1617930216403513345,Philly Raas AV was one of the most disappointing videos ever. Expected so much more from you.,,2023-01-24T16:59:57.000Z,Tue Jan 24 16:59:57 +0000 2023,0,0,
1617929905664327680,UCSD nicest team but their costumes tho lackin since surfing year,,2023-01-24T16:58:43.000Z,Tue Jan 24 16:58:43 +0000 2023,0,0,
1617929861821255680,614 please can you do afterparty at TRISM again. Thats all my team still talks about,,2023-01-24T16:58:33.000Z,Tue Jan 24 16:58:33 +0000 2023,3,0,
1617929790727815169,Krishan is so fine his kicks are soo high,,2023-01-24T16:58:16.000Z,Tue Jan 24 16:58:16 +0000 2023,9,0,
1617929765058646016,DSD needs to change choreo,,2023-01-24T16:58:10.000Z,Tue Jan 24 16:58:10 +0000 2023,0,0,
1617929734607994880,Please tell me they have the DTX solo pics from last year,,2023-01-24T16:58:03.000Z,Tue Jan 24 16:58:03 +0000 2023,5,0,
1617929701720489985,my sister wants to study cs and I want her to apply to schools w good raas teams 🫱🏽‍🫲🏾 CMU,,2023-01-24T16:57:55.000Z,Tue Jan 24 16:57:55 +0000 2023,8,0,
1617929658749837313,"trying this again- yo poojan from GT, u single? 😩",,2023-01-24T16:57:44.000Z,Tue Jan 24 16:57:44 +0000 2023,13,0,
1617928331047100422,Someone tell Elon to get RAS confessions verified already @elonmusk @Twitter @verified,,2023-01-24T16:52:28.000Z,Tue Jan 24 16:52:28 +0000 2023,6,0,
1617928223723257856,We want karchill as RAS halftime show,,2023-01-24T16:52:02.000Z,Tue Jan 24 16:52:02 +0000 2023,0,0,
1617928085718073346,Tar heel raas coming for yall necks,,2023-01-24T16:51:29.000Z,Tue Jan 24 16:51:29 +0000 2023,0,0,
1617927982835986433,Taaza is a logistical nightmare,,2023-01-24T16:51:05.000Z,Tue Jan 24 16:51:05 +0000 2023,1,0,
1617927959729569792,Why can’t these florida comps do something right and be during spring breaks like 305 was,,2023-01-24T16:50:59.000Z,Tue Jan 24 16:50:59 +0000 2023,0,0,
1617927924728094721,Lmao why did I have 6 liaisons for my 21 person team at sanedo but only 1 at royalty,,2023-01-24T16:50:51.000Z,Tue Jan 24 16:50:51 +0000 2023,1,0,
1617927844537196544,"ECS has no hotel!??? What am I going to do, sleep at the liaisons dorm?",,2023-01-24T16:50:32.000Z,Tue Jan 24 16:50:32 +0000 2023,0,0,
1617927819140689920,Wreckin raas please bring back the best intro videos you guys used to have,,2023-01-24T16:50:26.000Z,Tue Jan 24 16:50:26 +0000 2023,0,0,
1617927784004976640,Old Gatoraas is BACK,,2023-01-24T16:50:18.000Z,Tue Jan 24 16:50:18 +0000 2023,0,0,
1617927744255578113,I love the co fusion/raas comps but they end up being soo long and ill timed that afterparty gets cut to 30 minutes,,2023-01-24T16:50:08.000Z,Tue Jan 24 16:50:08 +0000 2023,0,0,
1617927687192080384,UMD Purdue and Michigan all sweatin,,2023-01-24T16:49:54.000Z,Tue Jan 24 16:49:54 +0000 2023,5,0,
1617927655172734985,I have a crush on Manal from OSU Raas. That recess set was kinda 🔥 ngl.,,2023-01-24T16:49:47.000Z,Tue Jan 24 16:49:47 +0000 2023,6,0,
1617906700899713024,"Shoutout to Sanedo liaisons fr. U know who u are, literally god send",,2023-01-24T15:26:31.000Z,Tue Jan 24 15:26:31 +0000 2023,8,0,
1617906639272837120,SANEDO WAS SO FUN I LOVE SAN DIEGO,,2023-01-24T15:26:16.000Z,Tue Jan 24 15:26:16 +0000 2023,6,0,
1617906594146299904,Please talk at mixer.. I’m sick of just sitting with my team or sitting in silence with randos too cocky to talk,,2023-01-24T15:26:05.000Z,Tue Jan 24 15:26:05 +0000 2023,0,0,
1617906524311150593,anyone else have useless RAS reps💀,,2023-01-24T15:25:49.000Z,Tue Jan 24 15:25:49 +0000 2023,1,0,
1617906500726587393,rangeelo lineup vid holy shit,,2023-01-24T15:25:43.000Z,Tue Jan 24 15:25:43 +0000 2023,2,0,
1617906433865166849,i need to buy a portable charger,,2023-01-24T15:25:27.000Z,Tue Jan 24 15:25:27 +0000 2023,1,0,
1617906404794445825,Sanedo 🐐,,2023-01-24T15:25:20.000Z,Tue Jan 24 15:25:20 +0000 2023,5,0,
1617906373978918913,The frooti post tech was the highlight of my day,,2023-01-24T15:25:13.000Z,Tue Jan 24 15:25:13 +0000 2023,3,0,
1617906349035384832,I really liked how the water bottles at the hotel were always slightly colder than u expected them to be for not being refrigerated !!,,2023-01-24T15:25:07.000Z,Tue Jan 24 15:25:07 +0000 2023,0,0,
1617906305326526469,royalty PR making me even more excited for saturday,,2023-01-24T15:24:57.000Z,Tue Jan 24 15:24:57 +0000 2023,2,0,
1617906282866016257,Royalty is gonna go insane I just KNOW.,,2023-01-24T15:24:51.000Z,Tue Jan 24 15:24:51 +0000 2023,1,0,
1617906259054981120,wreckin’s captain broke her leg mid set at sanedo and still finished the entire routine. unbelievable,,2023-01-24T15:24:46.000Z,Tue Jan 24 15:24:46 +0000 2023,19,0,
1617906228809826305,Heard a conversation that contained UTD TaRaas and All-stars in the same sentence 👀✈️,,2023-01-24T15:24:38.000Z,Tue Jan 24 15:24:38 +0000 2023,0,0,
1617906197843300352,YA WASHUUUUU,,2023-01-24T15:24:31.000Z,Tue Jan 24 15:24:31 +0000 2023,6,0,
1617906153194926081,My liaison is hot.. goal is to get his number by the end of rampage,,2023-01-24T15:24:20.000Z,Tue Jan 24 15:24:20 +0000 2023,0,0,
1617906095003172868,Philthy vs nakhraas vs purdue for that last spot for RAS calling it now,,2023-01-24T15:24:06.000Z,Tue Jan 24 15:24:06 +0000 2023,0,0,
1617906071481487360,Thunderaas please respond to ur liaisons,,2023-01-24T15:24:01.000Z,Tue Jan 24 15:24:01 +0000 2023,0,0,
1617906048714821633,Buckeye fusion coming to DRD 😍,,2023-01-24T15:23:55.000Z,Tue Jan 24 15:23:55 +0000 2023,1,0,
1617906025281224706,Masti lineup is going to be RAS holy shit all eyes will be watching,,2023-01-24T15:23:50.000Z,Tue Jan 24 15:23:50 +0000 2023,2,1,
1617906001352740865,Sorry but I’m not accepting a comp that doesnt want to fly me in to judge lmao sorry nasha,,2023-01-24T15:23:44.000Z,Tue Jan 24 15:23:44 +0000 2023,0,0,
1617905849015599104,Raas costumes need a zipper so i can use the bathroom without taking it off,,2023-01-24T15:23:08.000Z,Tue Jan 24 15:23:08 +0000 2023,1,0,
1617905754828345345,Omg raas ruckus and stanford have the same theme lol,,2023-01-24T15:22:45.000Z,Tue Jan 24 15:22:45 +0000 2023,1,0,
1617905701153824768,"“Am i really supposed to wait till sanedo to see raas confessions?”

Yes.",,2023-01-24T15:22:33.000Z,Tue Jan 24 15:22:33 +0000 2023,0,0,
1617905541753499648,"we never got our dtx individual pics from last year :,(",,2023-01-24T15:21:55.000Z,Tue Jan 24 15:21:55 +0000 2023,2,0,
1617905507540566019,gr jeel can have my kids respectfully 😍,,2023-01-24T15:21:46.000Z,Tue Jan 24 15:21:46 +0000 2023,3,0,
1617905471368859650,Pre Covid Era was different,,2023-01-24T15:21:38.000Z,Tue Jan 24 15:21:38 +0000 2023,0,0,
1617905400590012416,I’m a munch for khushi,,2023-01-24T15:21:21.000Z,Tue Jan 24 15:21:21 +0000 2023,0,0,
1617905375734530048,is arushi on DSD out for the season?,,2023-01-24T15:21:15.000Z,Tue Jan 24 15:21:15 +0000 2023,0,0,
1617905347246845954,#UDUBwasSNUBBED,,2023-01-24T15:21:08.000Z,Tue Jan 24 15:21:08 +0000 2023,2,0,
1617905317660225546,WASHU literally gave us a whole Broadway production,,2023-01-24T15:21:01.000Z,Tue Jan 24 15:21:01 +0000 2023,7,1,
1617905293362597897,Mad respect to rithika for bringing tamu back to the circuit,,2023-01-24T15:20:55.000Z,Tue Jan 24 15:20:55 +0000 2023,2,0,
1617905268469399553,Siddharth iyer is so sexy and hot and cool,,2023-01-24T15:20:49.000Z,Tue Jan 24 15:20:49 +0000 2023,1,0,
1617905244670922754,I have a crush on Manal from OSU raas but idk how to tell her,,2023-01-24T15:20:44.000Z,Tue Jan 24 15:20:44 +0000 2023,4,0,
1617905214790717440,RAGA sucked at sanedo ngl,,2023-01-24T15:20:37.000Z,Tue Jan 24 15:20:37 +0000 2023,0,0,
1617905185938112512,they’re an incredible team and deserve respect for sure but the d$d dickriding needs to end,,2023-01-24T15:20:30.000Z,Tue Jan 24 15:20:30 +0000 2023,3,0,
1617905139414880263,So there’s only one girl who can dance at Nupoor Dance Academy? (talking about the five year olds),,2023-01-24T15:20:19.000Z,Tue Jan 24 15:20:19 +0000 2023,2,0,
1617905110574850049,Was that San Diego Sanedo? Or a Nupoor Dance Academy recital?,,2023-01-24T15:20:12.000Z,Tue Jan 24 15:20:12 +0000 2023,4,0,
1617905027674419201,how are rodeo hotels 3x the price of the other comp’s hotels that we are competing at…,,2023-01-24T15:19:52.000Z,Tue Jan 24 15:19:52 +0000 2023,0,0,
1617905003364233218,Veeren Milan Krishan Sanay such a swaggy quartet of junior guys,,2023-01-24T15:19:46.000Z,Tue Jan 24 15:19:46 +0000 2023,6,0,
1617904979733532678,So excited for Wreckin’s comeback this year,,2023-01-24T15:19:41.000Z,Tue Jan 24 15:19:41 +0000 2023,1,0,
1617904955624673283,Taaza is on a “we regret to inform you” streak,,2023-01-24T15:19:35.000Z,Tue Jan 24 15:19:35 +0000 2023,0,0,
1617904770437771268,the cmu and slu comeback is lowkey scary,,2023-01-24T15:18:51.000Z,Tue Jan 24 15:18:51 +0000 2023,0,0,
1617904747683680258,gt guys song makes me nut,,2023-01-24T15:18:45.000Z,Tue Jan 24 15:18:45 +0000 2023,2,0,
1617904698572574721,Enjoy the CHAOS we created ❤️❤️🫶🫶🫶🫣🫣 https://t.co/jta9pAoELF   -VT Dhamaal,,2023-01-24T15:18:34.000Z,Tue Jan 24 15:18:34 +0000 2023,2,0,
1617904448097095680,"🫳🏽
🥢

oh shucks! dandiya drop!",,2023-01-24T15:17:34.000Z,Tue Jan 24 15:17:34 +0000 2023,5,0,
1617904161265438720,https://t.co/ytuaGKu0yL,,2023-01-24T15:16:25.000Z,Tue Jan 24 15:16:25 +0000 2023,0,0,
1617903831115001856,Never attending Nasha in the future. Hotel restrictions are so unreasonable and actually ridiculous. What team has that kind of money?,,2023-01-24T15:15:07.000Z,Tue Jan 24 15:15:07 +0000 2023,0,0,
1617903785099276289,Missing Vrishan from raga at chaos :(. Where was this beautiful man,,2023-01-24T15:14:56.000Z,Tue Jan 24 15:14:56 +0000 2023,3,0,
1617903760113799171,"Teams nowadays think the only way to innovate is to randomly insert Bollywood/hip hop choreo with no regards to musicality. Yeah the crowd is gonna cheer cause it’s different, but that doesn’t change the fact that it’s tacky.",,2023-01-24T15:14:50.000Z,Tue Jan 24 15:14:50 +0000 2023,0,0,
1617903623140409344,kushal is so hot,,2023-01-24T15:14:17.000Z,Tue Jan 24 15:14:17 +0000 2023,7,0,
1617903598045908993,Who’s a better dancer Sohum or Krishan from GT? My vote is Krishan,,2023-01-24T15:14:11.000Z,Tue Jan 24 15:14:11 +0000 2023,4,0,
1617903559269552131,Some of you alls got some BIG egos turn it down,,2023-01-24T15:14:02.000Z,Tue Jan 24 15:14:02 +0000 2023,0,0,
1617903467951165447,Y’all dont let Purdue breathe even after last years season ended,,2023-01-24T15:13:40.000Z,Tue Jan 24 15:13:40 +0000 2023,0,0,
1617903397247799298,teams without a season have only 1/4 of their team with any comp experience. gonna be hard to take them seriously,,2023-01-24T15:13:23.000Z,Tue Jan 24 15:13:23 +0000 2023,0,0,
1617903303245049859,so excited to see what Cornell’s been working on,,2023-01-24T15:13:01.000Z,Tue Jan 24 15:13:01 +0000 2023,6,0,
1617903277601083395,jahnvi patel from RAS board 🥵,,2023-01-24T15:12:55.000Z,Tue Jan 24 15:12:55 +0000 2023,2,0,
1617900147048091648,every transition takes time 😈 https://t.co/InNTdsFy9Q,,2023-01-24T15:00:28.000Z,Tue Jan 24 15:00:28 +0000 2023,2,0,
1617900042790268930,Why has Raas Confessions disappeared,,2023-01-24T15:00:03.000Z,Tue Jan 24 15:00:03 +0000 2023,1,0,
1599774942815727616,the entouraas wedding was SO. FREAKING. CUTE.,,2022-12-05T14:37:23.000Z,Mon Dec 05 14:37:23 +0000 2022,23,2,
1599774738582470657,pranav so sexy he could get it,,2022-12-05T14:36:34.000Z,Mon Dec 05 14:36:34 +0000 2022,0,0,
1599774714959798278,pranav makes me ovulate,,2022-12-05T14:36:29.000Z,Mon Dec 05 14:36:29 +0000 2022,0,0,
1599774615508697089,Looking forward to UCF Rampage! 🔥🦖🦕,,2022-12-05T14:36:05.000Z,Mon Dec 05 14:36:05 +0000 2022,3,0,
